time,res,x_v,y_v,r_v,t_v,x_a,y_a,r_a,t_a
1645230302.4394422,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.48
1645230305.010753,99542.35068284976,-0.007965139999999999,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.00796819,8.03227e-08,-178.086,174.48
1645230307.5941641,99542.35068284976,-0.007965139999999999,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.00796819,8.03227e-08,-178.086,174.48
1645230310.1630845,99542.35068284976,-0.007965139999999999,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.00796819,8.03227e-08,-178.086,174.48
1645230312.7579212,99542.35068284976,-0.007965139999999999,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.00796819,8.03227e-08,-178.086,174.48
1645230315.3332887,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.48
1645230317.913366,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230320.500093,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230323.0784013,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230325.6664457,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230328.252162,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230330.8388064,99580.46729719461,-0.00796819,-8.00176e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.03227e-08,-178.086,174.474
1645230333.4090576,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230336.011653,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230338.58954,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230341.1588666,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230343.7192633,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230346.2921352,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230348.8705761,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230351.4649696,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230354.045506,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230356.6121411,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230359.1725888,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230361.743545,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230364.3148868,99656.56325627059,-0.00796819,-7.99565e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02617e-08,-178.086,174.474
1645230366.8847034,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.468
1645230369.4595954,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.468
1645230372.039282,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.468
1645230374.607691,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.492
1645230377.1899757,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.468
1645230379.758888,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.468
1645230382.3317707,99732.65077507496,-0.00796819,-7.989549999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.02007e-08,-178.086,174.492
1645230384.9056053,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230387.4869337,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230390.0649414,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.492
1645230392.6432528,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230395.230703,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.492
1645230397.8206115,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230400.4011025,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230402.9933665,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.486
1645230405.5705724,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.468
1645230408.1506345,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.486
1645230410.7288966,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.486
1645230413.3043973,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.486
1645230415.8760123,99808.85456788732,-0.00796819,-7.98345e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.01396e-08,-178.086,174.486
1645230418.4541407,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230421.035249,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230423.611226,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230426.1870928,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230428.77262,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230431.3540382,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230433.9241114,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230436.5244036,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230439.0909731,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230441.6631835,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230444.2452133,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230446.8115897,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230449.4013488,99885.30011256886,-0.00796819,-7.977339999999999e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00786e-08,-178.086,174.486
1645230451.98124,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230454.5752933,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230457.157578,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230459.7487254,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230462.3264294,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230464.9181788,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230467.5112755,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230470.095319,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230472.682479,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230475.2667081,100000.00000000001,-0.007971240000000001,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.00797429,8.00176e-08,-178.086,174.48
1645230477.848624,100000.00000000001,-0.007971240000000001,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.00797429,8.00176e-08,-178.086,174.48
1645230480.4293282,99961.7374461188,-0.00796819,-7.97124e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,8.00176e-08,-178.086,174.48
1645230483.0094411,100038.29185676586,-0.00796819,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,7.99565e-08,-178.086,174.48
1645230485.58566,100038.29185676586,-0.00796819,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,7.99565e-08,-178.086,174.48
1645230488.16686,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.48
1645230490.739736,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.48
1645230493.3104942,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.48
1645230495.880091,100038.29185676586,-0.00796819,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.007971240000000001,7.99565e-08,-178.086,174.48
1645230498.4671445,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.48
1645230501.0488677,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230503.618975,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230506.2106488,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230508.7915394,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230511.3614612,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230513.9471567,100076.58371353173,-0.007971240000000001,-7.96514e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.99565e-08,-178.086,174.474
1645230516.5233395,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230519.0915833,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230521.6799712,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230524.2504222,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230526.8240802,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230529.401017,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.474
1645230531.9721408,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230534.5642142,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230537.13756,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230539.714529,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230542.2827346,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230544.8689392,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.989549999999999e-08,-178.086,174.468
1645230547.457677,100153.41065431341,-0.007971240000000001,-7.95903e-08,-0.000268556,7.62942e-09,0.00797429,7.989549999999999e-08,-178.086,174.492
1645230550.0410888,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.62942e-09,0.00797429,7.98345e-08,-178.086,174.492
1645230552.615349,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.62942e-09,0.00797429,7.98345e-08,-178.086,174.492
1645230555.2147615,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.98345e-08,-178.086,174.468
1645230557.7953053,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.690459999999999e-09,0.00797429,7.98345e-08,-178.086,174.468
1645230560.3894901,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.62942e-09,0.00797429,7.98345e-08,-178.086,174.492
1645230562.9629188,100230.22961348838,-0.007971240000000001,-7.95293e-08,-0.000268556,7.62942e-09,0.00797429,7.98345e-08,-178.086,174.492
1645230565.53391,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230568.1086392,100307.16650538643,-0.007971240000000001,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230570.6843698,100307.16650538643,-0.007971240000000001,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230573.267569,100307.16650538643,-0.007971240000000001,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230575.837879,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230578.4225602,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.492
1645230581.013256,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230583.584053,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230586.154665,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230588.728628,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230591.3081293,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230593.881134,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230596.451257,100345.54658901725,-0.00797429,-7.946830000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.977339999999999e-08,-178.086,174.486
1645230599.0180023,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230601.5949066,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230604.170451,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230606.7512372,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230609.32672,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230611.9080245,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.486
1645230614.486589,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230617.0541093,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230619.6275632,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230622.2053573,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230624.7821927,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230627.354011,100422.75763406845,-0.00797429,-7.94072e-08,-0.000268556,7.62942e-09,0.00797429,7.97124e-08,-178.086,174.48
1645230629.9271016,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230632.5088227,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230635.0843618,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230637.6585429,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230640.2309833,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230642.8056347,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230645.3810792,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230647.9459062,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230650.5111723,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230653.0837874,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230655.6556869,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797429,7.96514e-08,-178.086,174.48
1645230658.236161,100499.96093070618,-0.00797429,-7.934620000000001e-08,-0.000268556,7.62942e-09,0.00797734,7.96514e-08,-178.086,174.48
1645230660.8111908,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797429,7.95903e-08,-178.086,174.474
1645230663.3860602,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797429,7.95903e-08,-178.086,174.474
1645230665.9771893,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230668.5678318,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230671.1625566,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230673.7401557,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230676.31247,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230678.8908842,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797429,7.95903e-08,-178.086,174.474
1645230681.457536,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230684.024842,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230686.5936832,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230689.1753633,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230691.768597,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230694.3444183,100577.40987903149,-0.00797429,-7.92851e-08,-0.000268556,7.62942e-09,0.00797734,7.95903e-08,-178.086,174.474
1645230696.9152615,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.474
1645230699.496352,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.474
1645230702.0696497,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.474
1645230704.6564276,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.474
1645230707.2279873,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.474
1645230709.8095808,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.468
1645230712.4043615,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.468
1645230714.9833534,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.468
1645230717.5770986,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.468
1645230720.155498,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.492
1645230722.7351365,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.492
1645230725.3272228,100654.85123844891,-0.00797429,-7.92241e-08,-0.000268556,7.62942e-09,0.00797734,7.95293e-08,-178.086,174.492
1645230727.894247,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.492
1645230730.4749165,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.468
1645230733.0608385,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.492
1645230735.631537,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.492
1645230738.2042503,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.492
1645230740.7823074,100732.41194445392,-0.00797429,-7.91631e-08,-0.000268556,7.62942e-09,0.00797734,7.946830000000001e-08,-178.086,174.492
1645230743.3473716,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230745.9352574,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230748.5141516,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230751.0869691,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230753.6721218,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230756.2676868,100848.77752774897,-0.00797734,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230758.8590045,100848.77752774897,-0.00797734,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230761.4444036,100848.77752774897,-0.00797734,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230764.0253482,100848.77752774897,-0.00797734,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230766.6054492,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230769.1763783,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230771.741004,100810.21971631564,-0.00797429,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230774.320065,100848.77752774897,-0.00797734,-7.9102e-08,-0.000268556,7.62942e-09,0.00797734,7.94072e-08,-178.086,174.486
1645230776.8939955,100888.02014144558,-0.00797429,-7.9041e-08,-0.000268556,7.62942e-09,0.00797734,7.934620000000001e-08,-178.086,174.486
