f,v,x,y,r,theta
50.0,0.04137931034482759,-3.38072e-07,2.55533e-08,3.39003e-07,175.674
50.0,0.04482758620689656,-3.71017e-07,2.97442e-08,3.72182e-07,175.41
50.0,0.048275862068965524,-4.06349e-07,3.38189e-08,4.07746e-07,175.242
50.0,0.05172413793103449,-4.41682e-07,3.53905e-08,4.4302e-07,175.416
50.0,0.055172413793103454,-4.57863e-07,3.4983e-08,4.59144e-07,175.626
50.0,0.05862068965517242,-4.89879e-07,3.80098e-08,4.91276e-07,175.554
50.0,0.062068965517241385,-5.23582e-07,4.255e-08,5.2527e-07,175.35
50.0,0.06551724137931035,-5.59146e-07,4.57514e-08,5.60951e-07,175.32
50.0,0.06896551724137932,-5.769e-07,4.52858e-08,5.78588e-07,175.506
50.0,0.07241379310344828,-6.09147e-07,4.69738e-08,6.10893e-07,175.59
50.0,0.07586206896551725,-6.41685e-07,5.09319e-08,6.43664e-07,175.458
50.0,0.07931034482758621,-6.59555e-07,5.39005e-08,6.61708e-07,175.326
50.0,0.08275862068965519,-6.95411e-07,5.50647e-08,6.97506e-07,175.47
50.0,0.08620689655172414,-7.27599e-07,5.63452e-08,7.29695e-07,175.566
50.0,0.08965517241379312,-7.60079e-07,6.02454e-08,7.62408e-07,175.464
50.0,0.09310344827586207,-7.77949e-07,6.32722e-08,7.80452e-07,175.35
50.0,0.09655172413793105,-8.13339e-07,6.54259e-08,8.15959e-07,175.404
50.0,0.1,-8.47216e-07,6.62408e-08,8.49719e-07,175.53
10.0,0.0,-8.52688e-07,-1.16416e-09,8.52629e-07,-179.922
10.0,0.003448275862068966,-8.52804e-07,-1.16416e-09,8.52746e-07,-179.922
10.0,0.006896551724137932,-5.12812e-08,-1.16416e-10,5.1223e-08,-179.928
10.0,0.010344827586206898,-8.53911e-08,-1.74624e-10,8.53329e-08,-179.91
10.0,0.013793103448275864,-1.19501e-07,-1.74624e-10,1.19443e-07,-179.922
10.0,0.01724137931034483,-1.36614e-07,-1.74624e-10,1.36556e-07,-179.928
10.0,0.020689655172413796,-1.70782e-07,-2.9104e-10,1.70724e-07,-179.922
10.0,0.024137931034482762,-2.04834e-07,-2.9104e-10,2.04775e-07,-179.928
10.0,0.027586206896551727,-2.39002e-07,-3.49248e-10,2.38944e-07,-179.922
10.0,0.031034482758620693,-2.55999e-07,-3.49248e-10,2.55941e-07,-179.928
10.0,0.03448275862068966,-2.90051e-07,-4.07455e-10,2.89992e-07,-179.922
10.0,0.03793103448275863,-3.2416e-07,-4.65665e-10,3.24102e-07,-179.922
10.0,0.04137931034482759,-3.41215e-07,-5.23873e-10,3.41157e-07,-179.922
10.0,0.04482758620689656,-3.75325e-07,-5.23873e-10,3.75267e-07,-179.922
10.0,0.048275862068965524,-4.09493e-07,-5.8208e-10,4.09435e-07,-179.928
10.0,0.05172413793103449,-4.43602e-07,-6.40288e-10,4.43544e-07,-179.922
10.0,0.055172413793103454,-4.60599e-07,-6.40288e-10,4.60541e-07,-179.928
10.0,0.05862068965517242,-4.94711e-07,-6.98495e-10,4.94652e-07,-179.922
10.0,0.062068965517241385,-5.28762e-07,-7.56703e-10,5.28704e-07,-179.922
10.0,0.06551724137931035,-5.62755e-07,-8.14911e-10,5.62697e-07,-179.922
10.0,0.06896551724137932,-5.7981e-07,-8.14911e-10,5.79752e-07,-179.922
10.0,0.07241379310344828,-6.1392e-07,-8.73118e-10,6.13862e-07,-179.922
10.0,0.07586206896551725,-6.4803e-07,-8.73118e-10,6.47971e-07,-179.922
10.0,0.07931034482758621,-6.65026e-07,-9.3133e-10,6.64968e-07,-179.922
10.0,0.08275862068965519,-6.99136e-07,-9.89537e-10,6.99078e-07,-179.922
10.0,0.08620689655172414,-7.33304e-07,-9.89537e-10,7.33246e-07,-179.922
10.0,0.08965517241379312,-7.67355e-07,-1.04775e-09,7.67297e-07,-179.922
10.0,0.09310344827586207,-7.84177e-07,-9.3133e-10,7.84119e-07,-179.934
10.0,0.09655172413793105,-8.18403e-07,-1.16416e-09,8.18345e-07,-179.922
10.0,0.1,-8.52513e-07,-1.22237e-09,8.52455e-07,-179.922
